longitude,latitude
-110.991278,32.211122
-111.00241,32.214927
-111.005833,32.216372
-111.00321,32.217918
-111.002305,32.219979
-111.003294,32.21942
-111.004568,32.2144
-111.003992,32.215133
-111.002628,32.221157
-110.997493,32.223658
-111.001496,32.213879
-111.005798,32.215091
-111.002389,32.207762
-110.989013,32.208182
-110.991268,32.20995
-110.999218,32.213777
-111.004079,32.214707
-111.000601,32.210647
-110.999196,32.212989
-111.004584,32.208645
-111.015065,32.210821
-111.011592,32.213765
-111.001651,32.210025
-110.990035,32.20645
-110.991601,32.213099
-111.002486,32.216033
-111.004334,32.215093
-111.004321,32.214916
-111.000839,32.216992
-110.994192,32.216108
-110.999062,32.213791
-111.003639,32.215467
-111.003667,32.219725
-111.004712,32.215351
-111.013575,32.212665
-111.0214,32.209112
-111.015162,32.216488
-111.007402,32.219315
-111.005214,32.216406
-111.004271,32.215063
-110.999912,32.209187
-110.993573,32.204623
-110.988622,32.209441
-111.001931,32.214704
-111.004599,32.215693
-111.004409,32.214977
-111.00434,32.215149
-111.004144,32.219707
-111.00452,32.219864
-111.005273,32.220846
-110.999176,32.21613
-110.996394,32.220358
-111.00896,32.226381
-110.997158,32.206487
-110.988645,32.20732
-110.989298,32.211032
-110.995817,32.213853
-111.002892,32.215405
-111.004451,32.21428
-110.996581,32.20654
-110.994049,32.205846
-111.000185,32.20747
-111.001774,32.212249
-111.005599,32.215597
-111.013471,32.216254
-111.021162,32.221545
-111.018951,32.220495
-111.009595,32.219062
-111.004432,32.217206
-110.999719,32.215228
-110.992199,32.214455
-110.989449,32.211202
-110.98912,32.212474
-110.994289,32.210289
-111.00276,32.219077
-110.996514,32.221545
-110.996743,32.218879
-111.001735,32.218863
-111.005254,32.216377
-111.004296,32.215091
-111.005417,32.214412
-110.998803,32.214202
-110.998049,32.212858
-110.998813,32.210922
-110.999298,32.212489
-111.001924,32.216473
-111.00312,32.228474
-111.003385,32.229011
-111.005301,32.227311
-111.00392,32.216215
-111.004242,32.215082
-110.995549,32.215652
-110.995695,32.218079
-110.99728,32.216788
-111.003665,32.212665
-111.00316,32.212157
-110.994281,32.205196
-110.988348,32.210669
-110.990878,32.212371
-110.997478,32.210933
-111.002063,32.218579
-110.998261,32.224179
-110.998431,32.22397
-110.998834,32.221154
-111.001274,32.218234
-111.004298,32.215063
-111.00435,32.214934
-110.996234,32.215173
-110.993577,32.215327
-110.993392,32.215669
-111.000976,32.212637
-111.004343,32.215027
-111.004163,32.214938
-111.004238,32.214964
-111.001335,32.206755
-110.999804,32.205974
-110.993518,32.20568
-110.999613,32.208046
-111.005607,32.209054
-111.004272,32.214978
-111.004302,32.21495
-111.004312,32.214969
-111.002029,32.214923
-111.004385,32.21488
-111.00418,32.214856
-111.004186,32.215097
-111.004234,32.214994
-111.004255,32.214885
-110.999954,32.2152
-110.994936,32.217252
-110.994185,32.217162
-110.989095,32.214648
-110.989088,32.214689
-110.993164,32.213996
-111.004179,32.215303
-111.004357,32.21488
-111.004293,32.214995
-111.004258,32.2149
-110.997234,32.213819
-110.996131,32.215692
-110.995598,32.216374
-111.000632,32.216843
-111.003527,32.21474
-111.004334,32.214975
-111.004214,32.214867
-111.00421,32.214938
-111.004679,32.215074
-111.003194,32.228583
-111.008732,32.226296
-111.009484,32.225938
-111.005961,32.219715
-111.004226,32.214939
-111.004336,32.21481
-111.004226,32.214933
-111.004254,32.214938
-111.004255,32.214868
-111.004085,32.214818
-111.004156,32.212738
-110.991281,32.206207
-110.988538,32.214001
-110.988429,32.213885
-110.988358,32.213894
-110.992222,32.217492
-110.994231,32.217174
-110.994052,32.217177
-110.99767,32.216962
-111.004169,32.214827
-111.004188,32.214958
-111.004038,32.214919
-111.003959,32.214675
-111.004325,32.214469
-111.015273,32.209352
-111.018434,32.212843
-111.000751,32.210127
-110.996161,32.220014
-110.999476,32.219992
-111.004293,32.214873
-111.004408,32.214754
-111.0042,32.214583
-110.99974,32.211713
-111.001445,32.20871
-110.999508,32.210429
-111.004217,32.214511
-111.004239,32.21461
-111.00421,32.214525
-111.004209,32.214592
-111.001707,32.211966
-110.99648,32.213975
-110.99733,32.214536
-110.999395,32.211852
-111.003845,32.214696000000004
-111.004221,32.214547
-111.004179,32.214554
-111.004192,32.214667
-111.004075,32.214568
-111.004241,32.214575
-111.004136,32.214612
-110.994553,32.205529
-110.989385,32.209742
-110.995159,32.21407
-111.004141,32.214572
-111.004244,32.214641
-111.004376,32.214533
-111.004437,32.214565
-111.004161,32.214616
-111.004628,32.214474
-111.000312,32.20676
-110.989623,32.207937
-110.989896,32.207131
-110.994531,32.204807
-111.001039,32.212916
-111.004129,32.214533
-111.004278,32.214557
-111.003841,32.21474
-111.004189,32.214539
-111.003701,32.213387
-111.004239,32.214601
-111.00067,32.20664
-110.989482,32.213331
-110.994265,32.218782
-110.999195,32.223859
-111.004189,32.214468
-111.004189,32.214553
-111.00417,32.214634
-111.004063,32.21445
-111.00861,32.207506
-111.015758,32.216353
-111.008734,32.219955
-111.003612,32.217799
-111.004057,32.214584
-111.004353,32.214638
-111.004518,32.21528
-111.00415,32.214565
-110.99164,32.205664
-110.989384,32.210312
-110.999115,32.213807
-111.004087,32.214491
-111.004165,32.214514
-111.002889,32.214278
-110.9959,32.214835
-110.996605,32.221531
-111.001214,32.21807
-111.003949,32.214661
-111.00424,32.214645
-111.004164,32.214601
-111.001259,32.206731
-110.999416,32.206435
-110.988885,32.207613
-110.99116,32.212589
-111.004045,32.214675
-111.004132,32.21459
-111.004154,32.214646
-111.003931,32.214645
-111.004051,32.214765
-111.003051,32.212292
-111.001345,32.20712
-111.001637,32.206774
-111.002157,32.211638
-111.004119,32.214758
-111.004074,32.21455
-111.004187,32.214513
-111.003931,32.214612
-111.014712,32.211848
-111.017361,32.21654
-111.009044,32.219967
-111.003527,32.219754
-111.004571,32.21491
-111.004624,32.214902
-111.004666,32.214967
-111.004255,32.213434
-110.991228,32.205768
-110.992736,32.206768
-111.001939,32.209197
-111.00406,32.214541
-111.004425,32.214628
-111.00435,32.214486
-110.997181,32.214129
-110.995709,32.222089
-111.002816,32.221466
-111.004302,32.214778
-111.004583,32.214894
-111.004396,32.214773
-111.004787,32.214817
-111.004254,32.21498
-111.004768,32.214208
-111.001577,32.207747
-111.00106,32.206616
-111.007456,32.207634
-111.001872,32.211588
-110.998643,32.212437
-111.003861,32.21688
-111.00462,32.214863
-111.004575,32.214984
-111.004627,32.215032
-111.004795,32.215171
-111.005262,32.215491
-111.004408,32.21464
-111.014291,32.214462
-110.995817,32.206297
-110.98952,32.206592
-110.990967,32.216009
-111.004645,32.215152
-111.004615,32.21503
-111.004774,32.215323
-111.004796,32.215173
-111.004841,32.215149
-110.996591,32.214035
-110.996656,32.221376
-110.994167,32.221327
-110.997762,32.21946
-111.004668,32.215059
-111.004533,32.215051
-111.004562,32.215085
-111.004385,32.21513
-111.003734,32.214695
-110.993721,32.216028
-110.99331,32.216499
-110.990867,32.211925
-110.992303,32.205906
-110.999146,32.211406
-111.003848,32.216611
-111.004506,32.214926
-111.004519,32.215109
-111.004565,32.215049
-111.003427,32.214172
-111.004788,32.215104
-111.004493,32.214842
-111.004575,32.214701
-111.003059,32.219792
-110.998579,32.223085
-111.004544,32.214904
-111.004227,32.214675
-111.004482,32.215185
-110.999909,32.209629
-110.991534,32.206077
-111.002563,32.21353
-111.003647,32.214083
-111.003453,32.21399
-111.003606,32.214165
-111.003568,32.214155
-111.003453,32.214009
-111.001766,32.211581
-110.996469,32.215699
-110.99659,32.215528
-111.00365,32.214106
-111.003567,32.214023
-111.003674,32.214084
-111.003703,32.214086
-111.003619,32.214165
-111.00357,32.214125
-110.996127,32.205899
-110.991633,32.205828
-110.991361,32.213314
-110.996357,32.211309
-110.99642,32.211368
