"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"4.55",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989923454268, 32.2080747480946),"2022-02-25 17:20:08 UTC",307.525615888453
"4.56",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989695938375, 32.2081911493769),"2022-01-08 13:45:09 UTC",316.449518310792
"4.57",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989695900872, 32.2081911685116),"2022-01-08 13:45:09 UTC",316.450981669227
"4.58",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989720145191, 32.2081787982997),"2023-05-24 12:11:08 UTC",315.504950660508
"4.59",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.98977652537, 32.2081500313335),"2022-08-16 23:49:11 UTC",313.304959510298
"4.60",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989763425131, 32.2081567154972),"2022-08-16 23:50:11 UTC",313.816138764492
"4.61",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989613055341, 32.2082334388395),"2022-10-29 03:57:15 UTC",319.683683592564
"4.62",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989627991742, 32.2082258178374),"2022-08-31 04:02:05 UTC",319.100851744111
"4.63",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989671070976, 32.2082038374953),"2023-03-24 07:42:08 UTC",317.419863567246
"4.64",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989670609268, 32.2082040730727),"2023-03-24 07:42:08 UTC",317.437879768573
"4.65",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989659804083, 32.208209586211),"2021-09-28 06:15:10 UTC",317.859506917593
"4.66",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989658746734, 32.208210125703),"2022-07-14 00:27:22 UTC",317.900765550523
"4.67",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989600832788, 32.2082396751526),"2022-10-29 04:01:15 UTC",320.160619004338
