"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"11.10",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.020268257835, 32.1588798937191),"2023-06-02 14:55:10 UTC",2041.09053468255
"11.11",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.019560344464, 32.1588365254149),"2023-06-22 09:35:17 UTC",1949.8209392429
"11.12",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.017610299953, 32.1589677915305),"2023-06-07 08:03:12 UTC",1696.72763639261
"11.13",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.017545964341, 32.1589736812179),"2023-06-08 22:03:16 UTC",1688.36850620635
"11.14",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.017423006667, 32.1589849374454),"2023-06-15 14:32:12 UTC",1672.39310009721
"11.15",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.018373581822, 32.158897853662),"2023-06-06 03:09:21 UTC",1795.91385714479
"11.16",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.018345784703, 32.1589004582548),"2023-06-06 15:44:20 UTC",1792.30092557743
"11.17",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.018675287142, 32.1588693794267),"2023-06-24 19:34:10 UTC",1835.13132531266
"11.18",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.018706752089, 32.1588664097972),"2023-06-02 22:28:15 UTC",1839.22152359713
"11.19",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.018782102, 32.158859298317),"2023-06-12 19:27:18 UTC",1849.01657185909
"11.20",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.01904087324, 32.1588433183331),"2023-06-05 15:17:12 UTC",1882.59523683544
"11.21",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.015267824488, 32.15919811825),"2023-06-25 15:15:15 UTC",1392.44337289426
"11.22",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.012295756165, 32.1592944492541),"2023-06-14 11:36:13 UTC",1007.41743827341
