"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"1.43",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054302397567, 32.2760589263882),"2023-04-26 17:53:22 UTC",1126.26335326092
"1.44",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054282087155, 32.2760824363361),"2022-01-20 22:41:10 UTC",1122.16689575613
"1.45",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054258231402, 32.2761100501097),"2023-01-11 05:32:17 UTC",1117.35863861454
"1.46",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054258733004, 32.276109469489),"2023-01-11 05:32:17 UTC",1117.45970278492
"1.47",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054238069518, 32.2761333880977),"2022-06-05 00:21:09 UTC",1113.29768674361
"1.48",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054153450842, 32.2762313366008),"2023-01-30 04:54:12 UTC",1096.2825093688
"1.49",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054223512548, 32.2761502382198),"2023-03-03 18:36:11 UTC",1110.36726456512
"1.50",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054189707961, 32.2761893679966),"2023-05-26 03:55:21 UTC",1103.56740995676
"1.51",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054178461734, 32.2762023858164),"2022-07-04 02:19:22 UTC",1101.30685579021
"1.52",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054173668829, 32.2762079337354),"2022-07-04 02:20:22 UTC",1100.34370710207
"1.53",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054177238275, 32.2762038020033),"2022-07-04 02:19:22 UTC",1101.06098377246
"1.54",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054132606497, 32.2762554644768),"2023-03-07 08:01:11 UTC",1092.09834131713
"1.55",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054108722964, 32.2762831102726),"2022-06-25 20:46:15 UTC",1087.30770032491
"1.56",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054108753539, 32.2762830748812),"2022-06-25 20:46:15 UTC",1087.31383071122
"1.57",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054101882647, 32.2762910281092),"2022-06-25 20:46:15 UTC",1085.93636014
"1.58",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054089252253, 32.2763056480998),"2023-01-24 18:37:17 UTC",1083.40507298285
"1.59",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054070811757, 32.2763269934138),"2023-04-14 11:29:11 UTC",1079.71134587477
"1.60",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.053834390074, 32.2766006560265),"2023-04-11 04:47:20 UTC",1032.57342439226
"1.61",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.053862457505, 32.2765681675483),"2023-01-23 00:17:14 UTC",1038.14739197355
"1.62",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.053801517524, 32.2766237583145),"2023-04-23 23:06:21 UTC",1027.15702934628
"1.63",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.053788699482, 32.2766262212424),"2022-11-07 22:15:23 UTC",1025.5294936107
"1.64",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.053781437003, 32.276626609911),"2023-03-12 07:35:55 UTC",1024.68204150189
"1.65",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054038315112, 32.2763646090246),"2023-03-24 02:57:07 UTC",1073.2078757894
"1.66",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054008587534, 32.2763990193431),"2023-02-28 01:33:16 UTC",1067.26512478899
"1.67",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054016699128, 32.2763896299995),"2023-02-28 01:34:16 UTC",1068.88606184584
"1.68",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.05390650797, 32.2765171784066),"2022-05-30 23:52:22 UTC",1046.90786318902
"1.69",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054055565545, 32.2763446412584),"2022-10-09 22:46:09 UTC",1076.65923702146
"1.70",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054997331867, 32.2752466663461),"2023-02-08 07:39:20 UTC",1268.45250556601
"1.71",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055005328128, 32.2752371482151),"2022-07-11 23:29:11 UTC",1270.11727733425
"1.72",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055005165547, 32.2752373417387),"2022-07-11 23:29:11 UTC",1270.08342600097
"1.73",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055039591942, 32.2751963631909),"2022-03-24 09:35:11 UTC",1277.25421877059
"1.74",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055017470305, 32.2752226951018),"2022-06-28 10:41:12 UTC",1272.64578404677
"1.75",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.05501352463, 32.2752273917302),"2022-06-28 10:41:12 UTC",1271.82405364484
"1.76",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055071815518, 32.275158006669),"2023-03-03 04:35:16 UTC",1283.97120263583
"1.77",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055266612358, 32.2749381493841),"2023-04-24 08:03:45 UTC",1323.63172167561
"1.78",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055241230799, 32.2749647619379),"2023-05-16 21:35:09 UTC",1318.63280523352
"1.79",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055246453205, 32.2749592862491),"2023-05-16 21:35:09 UTC",1319.66123144955
"1.80",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055237926041, 32.2749682269735),"2023-05-16 21:35:09 UTC",1317.9820483899
"1.81",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.05523313313, 32.2749732523359),"2023-05-21 17:31:10 UTC",1317.03830001585
"1.82",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055224985082, 32.274981795554),"2023-05-21 17:31:10 UTC",1315.43404004956
"1.83",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055226150747, 32.2749805733561),"2023-05-21 17:31:10 UTC",1315.66353629038
"1.84",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055190745993, 32.2750176951735),"2022-06-27 15:55:08 UTC",1308.69457084257
"1.85",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055179143681, 32.2750302509993),"2022-06-27 15:56:08 UTC",1306.37775528266
"1.86",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055152286927, 32.2750622193761),"2022-05-29 20:45:23 UTC",1300.76613113836
