"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"3.6",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028457812755, 32.2452354105722),"2023-11-01 15:21:11 UTC",1266.31614723949
"3.7",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.02845774071, 32.2452167473103),"2023-11-05 04:24:16 UTC",1268.17230782099
"3.8",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028457656831, 32.2451950185508),"2023-10-01 17:20:16 UTC",1270.33791879406
"3.9",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028457590604, 32.2451778623806),"2022-12-10 19:50:13 UTC",1272.05125793069
"3.10",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028457168468, 32.2450685076228),"2023-01-17 17:48:14 UTC",1283.0431022223
"3.11",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028456893128, 32.2449971803309),"2023-02-16 21:35:25 UTC",1290.27761460363
"3.12",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.02845684518, 32.2449847592547),"2023-02-16 22:13:25 UTC",1291.54261550528
"3.13",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028456930741, 32.2450069238407),"2023-02-16 21:36:25 UTC",1289.28637316789
"3.14",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028457005182, 32.2450262080507),"2023-07-25 18:46:13 UTC",1287.32729972654
"3.15",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028456811649, 32.2449760728697),"2023-07-16 00:25:21 UTC",1292.42816824061
"3.16",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028456504405, 32.2448964806301),"2023-03-05 07:48:12 UTC",1300.57675823099
"3.17",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028456307898, 32.2448455749916),"2023-11-11 23:04:09 UTC",1305.82058966226
"3.18",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028455887059, 32.2447365554353),"2023-12-27 23:45:22 UTC",1317.13358778989
"3.19",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028455970993, 32.2447582989234),"2023-12-27 23:45:22 UTC",1314.86834365232
"3.20",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028455433509, 32.2446190616562),"2023-01-17 17:53:14 UTC",1329.44961682565
"3.21",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028455213822, 32.2445621509111),"2023-04-01 20:12:12 UTC",1335.46025438237
"3.22",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028455202847, 32.2445593077073),"2023-04-01 20:12:12 UTC",1335.76130086866
"3.23",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028454901336, 32.2444812000681),"2023-05-14 11:44:11 UTC",1344.05957590956
"3.24",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028454579343, 32.2443977860339),"2023-11-01 11:03:11 UTC",1352.98053819216
"3.25",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028454566993, 32.2443945866825),"2023-11-01 11:03:11 UTC",1353.32389858591
"3.26",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028454435795, 32.2443605991175),"2023-04-06 21:41:17 UTC",1356.97691194523
"3.27",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028454172186, 32.2442923098705),"2023-04-24 10:14:10 UTC",1364.34631538738
"3.28",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028453954807, 32.2442359965467),"2023-11-18 23:32:25 UTC",1370.45272329782
"3.29",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028453842715, 32.2442069582517),"2023-03-28 23:43:16 UTC",1373.61178040655
"3.30",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028453581099, 32.2441391850329),"2023-03-27 10:08:13 UTC",1381.01159761309
"3.31",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028452827173, 32.2440739630024),"2023-03-31 13:22:08 UTC",1388.12320847911
"3.32",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028453186724, 32.2441021732031),"2023-03-31 13:22:08 UTC",1385.04600138933
"3.33",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028453527794, 32.2441289333414),"2023-11-26 23:38:13 UTC",1382.13294309336
"3.34",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028451308345, 32.243954796457),"2023-08-27 11:29:12 UTC",1401.19241252764
"3.35",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028451013534, 32.2439316656794),"2023-08-13 03:20:10 UTC",1403.74221547831
"3.36",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028450852366, 32.2439190205345),"2023-08-13 03:19:10 UTC",1405.13790946219
"3.37",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028450359354, 32.243880338875),"2023-10-19 21:38:09 UTC",1409.41506244459
"3.38",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028449602137, 32.2438209277664),"2023-02-09 21:11:09 UTC",1408.47404763916
"3.39",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.02844966497, 32.2438258576783),"2023-02-09 21:11:09 UTC",1409.05806639717
"3.40",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028449141306, 32.2437847710546),"2023-06-03 12:16:14 UTC",1404.19557394287
"3.41",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028447175198, 32.2436305100086),"2023-04-02 08:38:11 UTC",1386.03828739086
"3.42",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028447336302, 32.2436431502496),"2023-07-16 09:50:17 UTC",1387.52012800979
"3.43",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028447533306, 32.2436586072415),"2023-10-11 22:07:13 UTC",1389.33364777633
"3.44",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028446408787, 32.2435703772143),"2023-10-06 05:13:21 UTC",1379.00368079684
"3.45",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.02844594861, 32.2435342715446),"2024-01-08 03:29:15 UTC",1374.79180132595
"3.46",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028445641685, 32.2435101901314),"2023-05-22 06:15:17 UTC",1371.98762755178
"3.47",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028445422469, 32.2434929903124),"2023-01-25 02:22:23 UTC",1369.98726285817
"3.48",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028445700512, 32.2433527932081),"2022-12-10 14:47:12 UTC",1353.93661631958
"3.49",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028446318415, 32.2432854295659),"2023-12-03 17:27:12 UTC",1346.31798115412
"3.50",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028446865758, 32.2432257582747),"2023-12-25 02:58:12 UTC",1339.59855587467
"3.51",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028447155481, 32.2431941726724),"2023-01-15 09:19:12 UTC",1335.96445860927
