"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"11.9",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.064705295183, 32.2643341404524),"2021-01-03 21:50:07 UTC",3304.30057506305
"11.10",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.065623725527, 32.26494174329),"2020-12-18 14:45:16 UTC",3324.18788574568
"11.11",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.07304360966, 32.2634929260147),"2021-01-11 22:44:10 UTC",4202.43720292679
"11.12",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.074031080486, 32.2633684060122),"2020-12-22 08:23:19 UTC",4316.65516557145
"11.13",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.072538280587, 32.2635980272677),"2021-01-12 14:14:23 UTC",4140.54966162341
"11.14",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.072445724914, 32.2636050603007),"2021-01-12 04:10:09 UTC",4130.34624140552
"11.15",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.072244469035, 32.2636203529054),"2021-01-07 15:53:07 UTC",4108.19301824545
"11.16",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.072043584142, 32.2636356169971),"2020-12-26 15:39:18 UTC",4086.1268774265
"11.17",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.071709496791, 32.2636606472465),"2021-01-06 00:58:05 UTC",4049.56637023325
"11.18",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.071193170941, 32.2636697811812),"2021-01-09 01:32:12 UTC",3996.10041295618
"11.19",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.071052052069, 32.2636451568317),"2020-12-22 01:13:09 UTC",3984.11341973675
"11.20",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.076218737029, 32.2633255299127),"2021-01-06 12:02:08 UTC",4552.76072133621
"12",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.075830211111, 32.2588432148397),"2020-12-25 00:30:11 UTC",3988.9643820994
"12.1",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.075430004244, 32.2590663227455),"2020-12-25 00:53:11 UTC",3993.18408933992
"12.2",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.071374454553, 32.2607163474745),"2021-01-11 09:03:22 UTC",4001.74130355867
"12.3",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.070545238341, 32.2610409514829),"2020-12-21 20:29:07 UTC",4012.01342086845
"12.4",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.070140358243, 32.2616813571176),"2020-12-25 06:09:11 UTC",4087.95235075337
"12.5",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.070026624943, 32.2618249230529),"2020-12-21 14:25:09 UTC",4063.02373694341
"12.6",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.069994276627, 32.2620200402921),"2020-12-21 14:06:10 UTC",4039.92857617487
"12.7",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.072254194257, 32.2600595526367),"2020-12-28 16:17:17 UTC",3950.76335754975
"12.8",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.072384220372, 32.2599802168842),"2020-12-31 15:05:06 UTC",3946.14744335787
"12.9",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.072401445149, 32.2599697071235),"2020-12-31 16:56:06 UTC",3945.54368435336
"12.10",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.07269555617, 32.259808069799),"2020-12-30 17:34:06 UTC",3937.99477297092
"12.11",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.072923434244, 32.2596770252421),"2021-01-03 01:37:15 UTC",3931.68832582865
"12.12",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.074888779673, 32.2592955634647),"2021-01-06 15:47:08 UTC",3990.65696528621
"12.13",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.075020892295, 32.259291260503),"2020-12-25 01:17:11 UTC",3998.06069379998
"12.14",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.070066335904, 32.2629087769037),"2021-01-03 10:15:10 UTC",3957.30620969327
"12.15",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.069993019684, 32.2631402484166),"2021-01-05 22:27:04 UTC",3927.21713070448
"12.16",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.077318292076, 32.2622157910059),"2020-12-28 02:57:10 UTC",4529.9817908981
"12.17",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.077392207619, 32.2621362599302),"2020-12-27 20:22:07 UTC",4523.98295989487
"12.18",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.077716791915, 32.2601554872481),"2020-12-30 02:51:06 UTC",4284.50497270307
"12.19",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.077706801494, 32.2601437317396),"2020-12-22 11:39:26 UTC",4282.30869752214
"12.20",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.077880579504, 32.2610864128797),"2020-12-23 10:00:08 UTC",4416.69951384178
"12.21",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.077889824356, 32.2612946871577),"2021-01-07 18:00:07 UTC",4444.57649578406
"12.22",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.077885729788, 32.2612024420609),"2021-01-08 07:43:07 UTC",4432.22344394491
"12.23",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.076365406599, 32.2590289631481),"2020-12-24 16:39:11 UTC",4048.05432338179
"12.24",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.076367740313, 32.2590308589594),"2020-12-27 03:43:10 UTC",4048.45534549456
"12.25",23410,"W RHYOLITE LP","Minor local road","0",4858.5182754662,"id",2.040521108e-06,c(-111.076598327831, 32.2592181779407),"2020-12-26 20:06:14 UTC",4088.09461363787
"13",24137,"W SUNDANCE WY","Minor local road","0",655.410424199736,"id",2.040521108e-06,c(-111.068375654595, 32.2571255657556),"2021-01-02 11:11:16 UTC",3359.1606680726
"14",24207,"W SWEETWATER DR","Minor local road","0",19786.3805254311,"id",2.040521108e-06,c(-111.076132890532, 32.2668648849711),"2020-12-18 06:06:08 UTC",4268.55408888136
