"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"22.2",14053,"S AVENIDA DEL PORVENIR","Minor local road","0",910.452913850866,"id",2.040521108e-06,c(-111.024723901435, 32.2152291521208),"2020-12-06 10:40:21 UTC",1652.18149556482
"22.3",14053,"S AVENIDA DEL PORVENIR","Minor local road","0",910.452913850866,"id",2.040521108e-06,c(-111.024724984211, 32.2152157440123),"2020-12-31 19:30:22 UTC",1653.94202994054
"22.4",14053,"S AVENIDA DEL PORVENIR","Minor local road","0",910.452913850866,"id",2.040521108e-06,c(-111.024732815067, 32.2151187737281),"2020-12-29 10:15:07 UTC",1666.69386024343
"22.5",14053,"S AVENIDA DEL PORVENIR","Minor local road","0",910.452913850866,"id",2.040521108e-06,c(-111.02468873561, 32.2156646113745),"2020-11-21 09:23:13 UTC",1595.37179510391
"22.6",14053,"S AVENIDA DEL PORVENIR","Minor local road","0",910.452913850866,"id",2.040521108e-06,c(-111.024676214452, 32.2158196601705),"2020-12-26 02:31:07 UTC",1575.32508510863
"22.7",14053,"S AVENIDA DEL PORVENIR","Minor local road","0",910.452913850866,"id",2.040521108e-06,c(-111.024654004913, 32.2160946783262),"2020-12-08 08:02:11 UTC",1540.01779661306
"22.8",14053,"S AVENIDA DEL PORVENIR","Minor local road","0",910.452913850866,"id",2.040521108e-06,c(-111.024645181974, 32.2162035931594),"2020-12-15 07:54:02 UTC",1526.12948497405
"23",14055,"S AVENIDA DEL PORVENIR","Minor local road","0",449.059039362958,"id",2.040521108e-06,c(-111.024159179186, 32.2179908798493),"2020-12-12 02:43:14 UTC",1333.74861780455
"23.1",14055,"S AVENIDA DEL PORVENIR","Minor local road","0",449.059039362958,"id",2.040521108e-06,c(-111.023890337728, 32.2185334845138),"2020-12-08 12:58:12 UTC",1291.90564847509
"23.2",14055,"S AVENIDA DEL PORVENIR","Minor local road","0",449.059039362958,"id",2.040521108e-06,c(-111.024361715485, 32.2175093885035),"2020-11-30 00:23:08 UTC",1377.35910007543
"24",14059,"S AVENIDA DEL SEMBRADOR","Minor local road","0",502.750033747022,"id",2.040521108e-06,c(-110.986489489064, 32.2189707042895),"2020-11-23 18:30:35 UTC",529.725162614337
"25",14200,"S AZURITE DR","Minor local road","0",560.868038672228,"id",2.040521108e-06,c(-111.024759389244, 32.2213260664546),"2020-12-18 20:21:12 UTC",918.544126516808
"25.1",14200,"S AZURITE DR","Minor local road","0",560.868038672228,"id",2.040521108e-06,c(-111.024758821802, 32.2212934736557),"2021-01-27 11:53:27 UTC",921.5775162835
"25.2",14200,"S AZURITE DR","Minor local road","0",560.868038672228,"id",2.040521108e-06,c(-111.024752809261, 32.220948122941),"2020-11-26 18:46:21 UTC",954.70895350468
"25.3",14200,"S AZURITE DR","Minor local road","0",560.868038672228,"id",2.040521108e-06,c(-111.024751793816, 32.2204460930004),"2020-12-14 14:11:19 UTC",1005.08957520589
"26",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995129275819, 32.2158258124916),"2020-11-22 15:21:10 UTC",1577.31543459494
"26.1",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995118028217, 32.2153263325653),"2020-11-26 22:46:22 UTC",1501.72184458743
"26.2",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.99505677937, 32.2150675720353),"2020-12-09 03:08:21 UTC",1461.6708984172
"26.3",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995157494717, 32.218332934895),"2021-01-07 21:23:10 UTC",1552.82582907507
"26.4",14258,"S BELLA VISTA DR","Minor local road","0",1906.96488204441,"id",2.040521108e-06,c(-110.995157562693, 32.2183464177051),"2021-01-07 21:23:10 UTC",1551.46355172689
