LINEARID,FULLNAME,RTTYP,MTFCC,STATEFP,COUNTYFP,id,area,geometry
1101299310261,W Nearmont Dr,M,S1400,04,019,id,2.040521108e-6,"c(-110.988022620556, -110.988013719631, -110.987182154381, -110.987621121934, -110.987673723944, -110.986451115842, -110.986579106288, 32.2156071146572, 32.2156083898631, 32.2157301467535, 32.2156654564203, 32.2156577043919, 32.2158376123649, 32.2158188552372)"
1101299309745,N Hillside Dr,M,S1400,04,019,id,2.040521108e-6,"c(-110.997925282344, -110.997937579363, 32.22355030701, 32.2241117988914)"
1101299300917,N Ave Calma,M,S1400,04,019,id,2.040521108e-6,"c(-111.006552756103, 32.2298926474806)"
1102657789194,W High St,M,S1400,04,019,id,2.040521108e-6,"c(-110.995193640597, 32.2213224708679)"
1101299310111,W Cll Mecedora,M,S1400,04,019,id,2.040521108e-6,"c(-111.006631789313, -111.009820633872, 32.2310684444103, 32.2292202927952)"
1102223145147,W Anklam Rd,M,S1400,04,019,id,2.040521108e-6,"c(-111.007469038011, -111.007448431719, -111.0079861706, -111.008365743761, -111.008152287337, -111.00806515672, -111.008543129357, -111.008483989262, -111.009188622386, -111.009171334513, -111.009281735466, -111.009342927706, -111.009021938274, -111.009058844921, -111.00895257156, -111.008851198746, -111.008796850894, -111.008827440565, -111.0100995955, -111.01014891006, -111.009655963094, -111.009649744874, -111.004581230541, -111.004349537707, -111.004946770084, -111.005229897018, -111.00576110068, 
-111.006191199486, -111.006261916102, -111.006445441052, -111.006422236321, -111.006483085269, -111.006462874343, -111.006461884921, -111.007200493851, -111.006981537554, -111.00699841219, -111.007027699616, -111.007037253164, -111.006905592385, -111.005825805748, -111.004041192597, -111.004089804801, -111.004083929738, -111.003940328584, -111.003781143191, -111.003801996359, -111.003602117042, -111.003591233937, -111.003726146309, -111.003426775667, -111.003403853702, -111.0035121957, -111.003544940089, 
-111.00335910282, -111.002810872547, -111.002235784886, -111.002031346236, -111.001882297206, -111.001658255037, -111.000949084908, -111.001062189593, -111.011129093441, -111.011397197822, -111.011421265274, -111.011432907187, -111.011439961897, -111.011481689108, -111.011609967796, -111.01169419557, -111.011747049446, -111.011728002688, -111.010926814092, -111.010872534323, -111.010643300238, -111.010606894257, -111.013025943304, -111.012916553912, -111.012895938324, -111.013135206491, -111.012625338639, 
-111.012666007881, -111.012669380305, -111.012698533698, -111.012077922655, -111.011990898913, -111.011987281129, -111.012014804845, -111.012019729241, -111.012039220284, -111.01183976034, -111.011881019463, -111.012279839259, -111.012320002179, -111.012388865087, -111.012422803617, -111.012491145259, -111.014502217087, -111.014147479807, -111.014025673902, -111.01388097488, -111.013661608797, -111.013287980517, -111.013571528859, -111.014518937198, -111.014911199975, -111.015121987095, -111.015248091156, 
-111.015911542276, -111.016032610169, -111.016126858586, -111.016368756498, -111.016692577072, -111.016710829336, -111.016570186968, -111.017656725696, -111.017446259079, -111.018019499161, -111.018614238166, -111.018837187263, -111.018785811702, -111.018929157934, -111.019320281383, -111.019472334499, -111.019472857629, -111.019551883217, -111.019632394624, -111.020875028746, -111.021578534463, -111.02182676081, -111.022279436701, -111.022460378779, 32.2251028438789, 32.2251086768909, 32.2250171000378, 
32.2249913279135, 32.225000396349, 32.2250064760489, 32.2249864882906, 32.2249869391019, 32.2249815660559, 32.2249816979281, 32.2249808557474, 32.2249803889082, 32.224982837427, 32.2249825559431, 32.2249833664521, 32.2249841395036, 32.2249845539176, 32.2249843206677, 32.2249780000759, 32.2249778860487, 32.2249780002817, 32.2249780477376, 32.2259016565952, 32.2258373131678, 32.2260352716381, 32.2261750712308, 32.2261264320011, 32.2257235168, 32.2256659974817, 32.225554903963, 32.2255689505582, 32.2255321166488, 
32.2255443510066, 32.2255449499375, 32.2251788602072, 32.2252693517433, 32.225262267338, 32.2252499717169, 32.2252459608874, 32.2253012354332, 32.226055019531, 32.2257782932847, 32.2257869108955, 32.2257858694089, 32.2257604127967, 32.2257384846124, 32.2257411617145, 32.2257331990768, 32.2257330700255, 32.2257346697438, 32.2257349299531, 32.2257358347726, 32.225732132766, 32.225732521065, 32.2257376012528, 32.2257657354759, 32.2258635216008, 32.225917016478, 32.2259560174644, 32.2260123867007, 32.226108290949, 
32.226105962138, 32.2249670784277, 32.2249708449815, 32.2249711830734, 32.2249713466137, 32.2249714457145, 32.2249720318682, 32.2249738337484, 32.2249749944246, 32.224974747933, 32.2249748367628, 32.2249642362641, 32.2249640000006, 32.224968352782, 32.2249690548599, 32.2249687769236, 32.2249692881538, 32.22496938449, 32.2249682661891, 32.2249706486862, 32.2249704587231, 32.2249704429702, 32.2249703067881, 32.2249732043586, 32.2249736104213, 32.224973627301, 32.2249734988794, 32.2249734759023, 32.2249733849556, 
32.2249743155093, 32.2249741230461, 32.2249722619631, 32.2249720744744, 32.2249717529787, 32.2249715945185, 32.2249712754012, 32.2249627359021, 32.2249641168052, 32.2249645907365, 32.2249651535902, 32.2249660065712, 32.2249675519121, 32.2249663567274, 32.2249626707904, 32.2249611426047, 32.2249603209153, 32.2249598291698, 32.2249572399655, 32.2249567671084, 32.2249563989207, 32.2249554536104, 32.2249541874342, 32.2249541160411, 32.2249546660908, 32.2249504126119, 32.2249512372525, 32.224950984608, 
32.2249534711816, 32.2249550332762, 32.2249546733476, 32.2249556775554, 32.2249584167361, 32.2249594812945, 32.2249594849568, 32.2249600381607, 32.2249606017152, 32.2249594907074, 32.2249542173586, 32.2249523925795, 32.2249492937988, 32.2249480547133)"
1101299309127,S Congress Ter,M,S1400,04,019,id,2.040521108e-6,"c(-110.994129814104, -110.994140120781, 32.2188468592751, 32.2194898035281)"
1102159695816,W North Ave,M,S1400,04,019,id,2.040521108e-6,"c(-110.997469172264, 32.2238351229534)"
1103528671591,S Ave del Convento,M,S1400,04,019,id,2.040521108e-6,"c(-110.985324301048, -110.985327292353, -110.985266852377, -110.985200523533, -110.985180966076, -110.985184304032, -110.984944141647, -110.984948042522, -110.985064540006, -110.98509561989, -110.98492607742, -110.984916435059, -110.984905184986, -110.98483238328, -110.984824528499, -110.984762896946, 32.2201265691537, 32.2201391856539, 32.2198582003747, 32.2195499353252, 32.2194636377264, 32.219478570687, 32.2184164799241, 32.2184351984359, 32.2189508975403, 32.2190840969322, 32.2183299638835, 32.2182846448033, 
32.2182319101958, 32.2179056015374, 32.2178710097726, 32.2175988473373)"
1106255610685,S Silverbell Ave,M,S1400,04,019,id,2.040521108e-6,"c(-110.994084491183, -110.994059348424, -110.994046053271, -110.993472211893, -110.993515253811, -110.993651409234, -110.993616099481, -110.993551766092, -110.993860984285, 32.2186411133753, 32.2185629521965, 32.2185211674405, 32.2179056304116, 32.2179222918016, 32.2180029238945, 32.2179790378945, 32.2179365171665, 32.2181650785336)"
1103691796601,NA,NA,S1400,04,019,id,2.040521108e-6,"c(-111.023759023535, -111.023410956423, -111.023673376646, -111.023369525759, 32.2243675772705, 32.2241036374342, 32.2243026313309, 32.2240722203309)"
1101299309246,N Ave de Solaz,M,S1400,04,019,id,2.040521108e-6,"c(-111.008473439258, -111.008464187688, 32.2281433432346, 32.2274331886606)"
1101299422273,S San Felipe Dr,M,S1400,04,019,id,2.040521108e-6,"c(-111.000020411971, -111.000020441969, -111.00002052825, 32.2061145280241, 32.2061228674764, 32.2061468536161)"
1101299304946,N Tucson Ter,M,S1400,04,019,id,2.040521108e-6,"c(-110.998944045014, 32.2247120243805)"
1101299301492,W Kandy Ct,M,S1400,04,019,id,2.040521108e-6,"c(-110.995029531174, -110.995053272665, -110.994996212461, -110.994916120517, -110.994907242242, -110.994904042941, -110.994829581997, -110.994823152816, -110.99482193237, -110.994820685748, -110.994839099783, -110.994878485814, -110.994884125051, -110.994802433123, 32.2144902563723, 32.2144570183007, 32.214529866504, 32.2146172652989, 32.214626953532, 32.2146304447021, 32.2147116985498, 32.2147187142418, 32.2147200460252, 32.2147214063716, 32.2147013124884, 32.2146583333699, 32.2146521796752, 32.2147413241073
)"
1101299345227,W Grandview Ln,M,S1400,04,019,id,2.040521108e-6,"c(-110.988671196704, -110.988619556399, -110.988424380361, -110.988265925078, 32.2158655372554, 32.2158670126887, 32.2158716050818, 32.2158751613856)"
1101299302540,S Cam Arriba,M,S1400,04,019,id,2.040521108e-6,"c(-111.006162857671, 32.2064451548739)"
1101299423071,S San Rafael Dr,M,S1400,04,019,id,2.040521108e-6,"c(-111.002156018475, 32.2057546584118)"
1101299310383,S Panorama Cir,M,S1400,04,019,id,2.040521108e-6,"c(-110.995938002343, -110.996007010215, -110.996069690015, -110.996068104064, -110.996068011081, -110.996066387168, -110.996063519453, -110.996063237476, -110.996063063301, -110.996060348532, -110.996059571619, -110.996059154708, -110.996058379978, -110.996057680168, -110.996055068901, -110.996056944981, -110.996050262512, -110.996053465811, -110.996052956506, -110.99605247005, -110.996047903215, -110.996044573842, -110.99604370076, -110.996041282582, -110.996023348065, -110.996035924567, -110.996038348363, 
-110.996072114973, -110.996072465672, -110.996072539786, -110.996072948441, -110.996074248976, -110.996074360742, -110.996074471541, -110.996074523909, -110.996074736512, -110.996074803514, -110.996074926952, -110.996075237351, -110.99607526472, -110.996075670335, -110.996075772209, -110.996075758537, -110.996076304514, -110.99607642723, -110.996076554986, -110.996076667023, -110.996076681807, -110.996077336422, -110.996077905015, -110.996078149715, -110.996078174272, -110.996078297509, -110.996078503555, 
-110.996078668695, -110.996079061564, -110.996079453425, -110.996079871064, -110.996079656985, -110.996077847792, -110.996076394632, -110.996075344582, -110.996074206708, -110.996071494832, -110.996071051741, -110.996070759328, -110.996070304365, -110.996063054368, -110.996066154506, -110.996048728657, -110.99605377205, -110.996037851437, -110.996029243745, -110.996029258682, -110.996028168298, -110.996027353282, -110.996026517699, -110.996018404472, -110.996019516239, -110.996024840529, -110.996023074262, 
-110.996018, -110.996018, -110.996018, -110.996018, -110.996024540006, -110.996024518592, -110.996024566608, -110.996024995361, -110.996025127551, -110.996025494834, -110.996026063666, -110.996024176187, -110.996024088628, -110.996024083005, -110.996023970505, -110.996023930373, -110.996023851872, -110.996023790347, -110.996023682386, -110.996023401839, -110.996023304199, -110.996023252204, -110.996023132996, -110.996022903033, -110.996022754419, -110.996022250324, -110.996022177254, -110.996021593177, 
-110.99602154075, -110.996021026184, -110.996020956098, -110.996020484608, -110.996020475817, -110.996018974911, -110.996018207287, -110.996018132097, -110.996018112098, -110.996018, -110.996019319185, -110.996019530488, -110.996019664815, -110.996019695505, -110.996020055538, -110.996020237726, -110.996020248766, -110.996018, -110.996018, -110.996018, -110.996018, -110.996018, -110.996018, -110.996018, -110.996018, -110.996018, -110.996018, -110.996018, -110.996018, -110.996018, -110.996032952396, 
-110.996032249746, -110.996031531728, -110.996031525082, -110.996031509317, -110.996031692745, -110.996031675769, -110.996031772297, -110.996032226435, -110.996030977909, -110.99603106742, -110.996031270344, -110.996029965448, -110.996029245862, -110.996028438833, -110.996028437414, -110.996028706418, -110.996027905846, -110.996027247378, -110.996033181238, -110.996034109685, -110.996034586289, -110.996034960168, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, 
-110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996035, -110.996042425285, -110.996039390277, -110.996037744449, -110.996037986022, -110.996038833902, -110.996035731585, -110.996035, -110.996035, -110.996035, -110.996044329167, 32.2144914126655, 32.2145911808706, 
32.215259530397, 32.2152235066576, 32.2152213946175, 32.2151845085645, 32.2151147174318, 32.2151074263354, 32.215102922681, 32.2150327266484, 32.2150126379153, 32.2150018578126, 32.2149818255071, 32.2149637304156, 32.2148962104417, 32.2149447205846, 32.2147849618294, 32.2148547590443, 32.2148415898342, 32.2148290114182, 32.2147656451015, 32.2147383858794, 32.2147312375189, 32.2147114386824, 32.2146205626849, 32.2146675698999, 32.214687414751, 32.2153232674661, 32.215357636188, 32.215364899437, 32.2154049479268, 
32.215532400981, 32.2155433541449, 32.2155542124332, 32.2155593445138, 32.215580179681, 32.2155867458862, 32.215598842853, 32.2156292620358, 32.2156319442122, 32.2156716944699, 32.2156816782005, 32.2156803383375, 32.2157338440887, 32.2157458702347, 32.2157583902588, 32.2157693698681, 32.2157708186881, 32.2158349708533, 32.215890692792, 32.2159146732355, 32.2159170798201, 32.2159291569905, 32.2159493494662, 32.2159655330294, 32.2160040340005, 32.2160424360603, 32.2160984820258, 32.216102603062, 32.2161374300903, 
32.2161654034496, 32.2161856169433, 32.2162075210259, 32.2162597245994, 32.2162682540996, 32.2162738830308, 32.216282641056, 32.2163414359133, 32.2163323868531, 32.2163832515208, 32.2163685302638, 32.2164150012304, 32.2164520221827, 32.2164518774123, 32.2164624457577, 32.2164703451486, 32.2164784438779, 32.2165570797351, 32.2165463041644, 32.2164946995322, 32.2165118187371, 32.2166401278937, 32.2166157953617, 32.2165832659539, 32.2165753211656, 32.2172584291245, 32.2172570524949, 32.217260139191, 
32.2172877017521, 32.2172918265317, 32.217302845026, 32.2173199099958, 32.2172350407937, 32.2172294120846, 32.217229050598, 32.2172218184708, 32.2172192385271, 32.217214192107, 32.2172102368951, 32.2172032965561, 32.2171852614589, 32.2171789846282, 32.2171756420833, 32.2171679787739, 32.2171531954748, 32.2171436417055, 32.2171112356702, 32.2171065382954, 32.2170689905271, 32.2170656201972, 32.2170325409741, 32.2170280354059, 32.216997725327, 32.2169971601716, 32.2169006731344, 32.2168513256798, 32.2168464919764, 
32.2168452063545, 32.2168299304179, 32.2169228050979, 32.216936388917, 32.2169450242503, 32.2169469971861, 32.2169701421637, 32.2169818543267, 32.216982564009, 32.2166588789896, 32.216660802044, 32.2166797053806, 32.2167168794611, 32.2168210593994, 32.216812179219, 32.2168055343763, 32.2167834171457, 32.2167805909268, 32.2167644029428, 32.2167602047106, 32.2167559155545, 32.2167444733186, 32.217997803242, 32.2179210978212, 32.2178427144942, 32.2178419889629, 32.2178402680131, 32.2178602920928, 32.2178584389574, 
32.2178689765285, 32.217918552979, 32.2177822561688, 32.2177920277049, 32.217814180179, 32.2176717292491, 32.21759317436, 32.2175050734672, 32.2175049185206, 32.2175342849389, 32.2174468887996, 32.2173750056147, 32.2180239329957, 32.2181311687972, 32.2181862164575, 32.2182293994257, 32.2182818361429, 32.218311827499, 32.2183497014948, 32.2183689049846, 32.2184392363588, 32.2184486932129, 32.218496801324, 32.2184995391241, 32.2185389602667, 32.2185560991405, 32.218562221634, 32.2185829524069, 32.2186011959413, 
32.2186068443709, 32.2186310411758, 32.2186818844815, 32.2187004046886, 32.2187257563784, 32.2187479010461, 32.218801970351, 32.2188050167883, 32.2188289880539, 32.2188998457622, 32.2189879488892, 32.2190107296378, 32.2190576257677, 32.2191253273116, 32.2191394905617, 32.2191389444443, 32.2192701742192, 32.2200344422859, 32.2198853895718, 32.2198045608766, 32.219816424835, 32.219858065317, 32.2196754057582, 32.2195328562949, 32.2195514792707, 32.2195055688303, 32.2201279438654)"
1106081455849,S Linda Ave,M,S1400,04,019,id,2.040521108e-6,"c(-110.983885388519, -110.983895093671, -110.983993781216, -110.984000687354, -110.983989417556, -110.983975310614, -110.983910999086, -110.98391471399, -110.983902149063, -110.983896761468, -110.983949321512, -110.983874313849, -110.983864732214, -110.983781789242, -110.983862233462, 32.218133579042, 32.2181681037827, 32.2188469287082, 32.2187383571992, 32.2189155297453, 32.2191373040608, 32.219827531032, 32.2197934509117, 32.2199087200669, 32.2199581451334, 32.219475964101, 32.2202317345302, 32.2203584857201, 
32.2177650372216, 32.2180512080098)"
1101299422496,W San Marcos,M,S1400,04,019,id,2.040521108e-6,"c(-110.997885088487, 32.2030678548668)"
1102159760372,S Burdock Dr,M,S1400,04,019,id,2.040521108e-6,"c(-110.997259973244, 32.2058735124435)"
1101299300960,W Cedar St,M,S1400,04,019,id,2.040521108e-6,"c(-110.992948996668, -110.993103509823, -110.989946271392, -110.98845972888, 32.2179061495232, 32.2178921830736, 32.2181764376839, 32.2183070907943)"
1102211553203,N Greasewood Rd,M,S1400,04,019,id,2.040521108e-6,"c(-111.020308543011, -111.020304533071, -111.020270909446, -111.020273345253, -111.020273221759, -111.020282118107, -111.020288914419, -111.020288996508, -111.020271085729, -111.020287238203, -111.020264309658, -111.020267723551, -111.020272313584, -111.020274404145, -111.020259, -111.020259, -111.020259, -111.020259998397, -111.020259980308, -111.020259903332, -111.02025977971, -111.02025979287, -111.020259801743, -111.020259347148, -111.020259622133, 32.228833177191, 32.228514390065, 32.2257852946525, 
32.2259869262839, 32.2259767036362, 32.2267131193506, 32.2272726979293, 32.227279224128, 32.2228972111404, 32.2237298006608, 32.2252389720103, 32.2245542533149, 32.2242744985711, 32.224184277039, 32.222232420044, 32.2221224629007, 32.222290525451, 32.221414004798, 32.2214253468454, 32.221473611367, 32.221551122813, 32.2215428714413, 32.2215373076568, 32.2218223388927, 32.2216499237755)"
1106081767596,NA,NA,S1400,04,019,id,2.040521108e-6,"c(-111.02115613184, -111.02185314129, -111.021887446976, -111.022269983755, 32.2224616968972, 32.2227164820321, 32.2227362312405, 32.2229564500446)"
1103528661624,W Pso de la Cosecha,M,S1400,04,019,id,2.040521108e-6,"c(-110.987096869373, 32.2187949084873)"
1101300939413,NA,NA,S1400,04,019,id,2.040521108e-6,"c(-111.002833357266, -111.002815405251, -111.002796442843, -111.002796010633, -111.002795780487, 32.2259562477494, 32.2259687009012, 32.2276382140806, 32.2277673351578, 32.2278360903065)"
1101299310731,S Cam Santiago,M,S1400,04,019,id,2.040521108e-6,"c(-111.007609382456, 32.2066941970315)"
1101299422551,W San Marcos Blvd,M,S1400,04,019,id,2.040521108e-6,"c(-110.997885088487, 32.2030678548668)"
1101299301578,N Linda Ave,M,S1400,04,019,id,2.040521108e-6,"c(-110.983883704085, -110.98385975505, -110.983856986088, -110.983896340114, -110.983896163883, -110.984005721016, -110.983991490023, -110.983980102958, 32.2207344188684, 32.2205092976254, 32.2204832692696, 32.2208531972512, 32.2208515406913, 32.2219330961543, 32.221789493285, 32.2216745877507)"
1103691823997,NA,NA,S1400,04,019,id,2.040521108e-6,"c(-111.020875838141, -111.020601250585, -111.020376548489, 32.2224660077845, 32.2224528547271, 32.2224496674959)"
1102159762026,S Flaxseed Dr,M,S1400,04,019,id,2.040521108e-6,"c(-110.998182370469, -110.998138565713, 32.2059241947419, 32.2060559091022)"
1101299307617,N Palomas Ave,M,S1400,04,019,id,2.040521108e-6,"c(-110.989847547662, -110.989758525058, 32.2207687606466, 32.2200084862902)"
